-------------------------------G4_H
-------------------------------pi+
### Fill Cross Sections for pi+ off H
-------------------------------------------------------------
    N     E(MeV)   Elastic(b)   Inelastic(b)   Total(b)
  649   3.126e+05    0.007809     0.02274      0.03055
  650   3.199e+05    0.007821      0.0228      0.03062
  651   3.273e+05    0.007832     0.02286      0.03069
  652    3.35e+05    0.007844     0.02292      0.03077
  653   3.428e+05    0.007855     0.02298      0.03084
  654   3.508e+05    0.007867     0.02304      0.03091
  655   3.589e+05    0.007879      0.0231      0.03098
  656   3.673e+05    0.007891     0.02316      0.03106
  657   3.758e+05    0.007904     0.02323      0.03113
  658   3.846e+05    0.007916     0.02329       0.0312
  659   3.936e+05    0.007928     0.02335      0.03128
  660   4.027e+05    0.007941     0.02341      0.03135
  661   4.121e+05    0.007954     0.02348      0.03143
  662   4.217e+05    0.007967     0.02354      0.03151
  663   4.315e+05     0.00798      0.0236      0.03158
  664   4.416e+05    0.007993     0.02367      0.03166
  665   4.519e+05    0.008006     0.02373      0.03174
  666   4.624e+05    0.008019      0.0238      0.03181
  667   4.732e+05    0.008033     0.02386      0.03189
  668   4.842e+05    0.008047     0.02393      0.03197
  669   4.955e+05     0.00806     0.02399      0.03205
  670    5.07e+05    0.008074     0.02406      0.03213
  671   5.188e+05    0.008088     0.02412      0.03221
  672   5.309e+05    0.008102     0.02419      0.03229
  673   5.433e+05    0.008117     0.02426      0.03238
  674   5.559e+05    0.008131     0.02433      0.03246
  675   5.689e+05    0.008145      0.0244      0.03254
  676   5.821e+05     0.00816     0.02446      0.03262
  677   5.957e+05    0.008175     0.02453      0.03271
  678   6.095e+05     0.00819      0.0246      0.03279
  679   6.237e+05    0.008205     0.02467      0.03288
  680   6.383e+05     0.00822     0.02474      0.03296
  681   6.531e+05    0.008235     0.02482      0.03305
  682   6.683e+05     0.00825     0.02489      0.03314
  683   6.839e+05    0.008266     0.02496      0.03323
  684   6.998e+05    0.008282     0.02503      0.03331
  685   7.161e+05    0.008297     0.02511       0.0334
  686   7.328e+05    0.008313     0.02518      0.03349
  687   7.499e+05    0.008329     0.02526      0.03358
  688   7.674e+05    0.008345     0.02533      0.03368
  689   7.852e+05    0.008361     0.02541      0.03377
  690   8.035e+05    0.008378     0.02548      0.03386
  691   8.222e+05    0.008394     0.02556      0.03396
  692   8.414e+05    0.008411     0.02564      0.03405
  693    8.61e+05    0.008427     0.02572      0.03415
  694    8.81e+05    0.008444      0.0258      0.03424
  695   9.016e+05    0.008461     0.02588      0.03434
  696   9.226e+05    0.008478     0.02596      0.03444
  697   9.441e+05    0.008496     0.02604      0.03454
  698   9.661e+05    0.008513     0.02612      0.03464
  699   9.886e+05     0.00853     0.02621      0.03474
  700   1.012e+06    0.008548     0.02629      0.03484
  701   1.035e+06    0.008565     0.02638      0.03494
  702   1.059e+06    0.008583     0.02646      0.03505
  703   1.084e+06    0.008601     0.02655      0.03515
  704   1.109e+06    0.008619     0.02664      0.03526
  705   1.135e+06    0.008637     0.02673      0.03537
  706   1.161e+06    0.008656     0.02682      0.03547
  707   1.189e+06    0.008674     0.02691      0.03558
  708   1.216e+06    0.008692       0.027      0.03569
  709   1.245e+06    0.008711      0.0271      0.03581
  710   1.274e+06     0.00873     0.02719      0.03592
  711   1.303e+06    0.008749     0.02728      0.03603
  712   1.334e+06    0.008768     0.02738      0.03615
  713   1.365e+06    0.008787     0.02748      0.03627
  714   1.396e+06    0.008806     0.02758      0.03638
  715   1.429e+06    0.008825     0.02768       0.0365
  716   1.462e+06    0.008845     0.02778      0.03662
  717   1.496e+06    0.008864     0.02788      0.03675
  718   1.531e+06    0.008884     0.02799      0.03687
  719   1.567e+06    0.008904     0.02809        0.037
  720   1.603e+06    0.008924      0.0282      0.03712
  721   1.641e+06    0.008944     0.02831      0.03725
  722   1.679e+06    0.008964     0.02842      0.03738
  723   1.718e+06    0.008984     0.02853      0.03751
  724   1.758e+06    0.009004     0.02864      0.03765
  725   1.799e+06    0.009025     0.02876      0.03778
  726   1.841e+06    0.009046     0.02887      0.03792
  727   1.884e+06    0.009066     0.02899      0.03806
  728   1.928e+06    0.009087     0.02911       0.0382
  729   1.972e+06    0.009108     0.02923      0.03834
  730   2.018e+06    0.009129     0.02935      0.03848
  731   2.065e+06     0.00915     0.02948      0.03863
  732   2.113e+06    0.009172      0.0296      0.03878
  733   2.163e+06    0.009193     0.02973      0.03893
  734   2.213e+06    0.009215     0.02986      0.03908
  735   2.265e+06    0.009236        0.03      0.03923
  736   2.317e+06    0.009258     0.03013      0.03939
  737   2.371e+06     0.00928     0.03027      0.03955
  738   2.427e+06    0.009302     0.03041      0.03971
  739   2.483e+06    0.009324     0.03055      0.03987
  740   2.541e+06    0.009346     0.03069      0.04004
  741     2.6e+06    0.009369     0.03084       0.0402
  742   2.661e+06    0.009391     0.03098      0.04038
  743   2.723e+06    0.009414     0.03113      0.04055
  744   2.786e+06    0.009436     0.03129      0.04072
  745   2.851e+06    0.009459     0.03144       0.0409
  746   2.917e+06    0.009482      0.0316      0.04108
  747   2.985e+06    0.009505     0.03176      0.04127
  748   3.055e+06    0.009528     0.03193      0.04146
  749   3.126e+06    0.009551     0.03209      0.04165
  750   3.199e+06    0.009575     0.03226      0.04184
  751   3.273e+06    0.009598     0.03244      0.04204
  752    3.35e+06    0.009622     0.03261      0.04223
  753   3.428e+06    0.009646     0.03279      0.04244
  754   3.508e+06    0.009669     0.03297      0.04264
  755   3.589e+06    0.009693     0.03316      0.04285
  756   3.673e+06    0.009717     0.03335      0.04307
  757   3.758e+06    0.009741     0.03354      0.04328
  758   3.846e+06    0.009766     0.03374       0.0435
  759   3.936e+06     0.00979     0.03394      0.04373
  760   4.027e+06    0.009815     0.03414      0.04395
  761   4.121e+06    0.009839     0.03435      0.04419
  762   4.217e+06    0.009864     0.03456      0.04442
  763   4.315e+06    0.009889     0.03477      0.04466
  764   4.416e+06    0.009914     0.03499      0.04491
  765   4.519e+06    0.009939     0.03522      0.04515
  766   4.624e+06    0.009964     0.03544      0.04541
  767   4.732e+06    0.009989     0.03568      0.04567
  768   4.842e+06     0.01001     0.03591      0.04593
  769   4.955e+06     0.01004     0.03615      0.04619
  770    5.07e+06     0.01007      0.0364      0.04647
  771   5.188e+06     0.01009     0.03665      0.04674
  772   5.309e+06     0.01012     0.03691      0.04703
  773   5.433e+06     0.01014     0.03717      0.04731
  774   5.559e+06     0.01017     0.03744      0.04761
  775   5.689e+06      0.0102     0.03771       0.0479
  776   5.821e+06     0.01022     0.03799      0.04821
  777   5.957e+06     0.01025     0.03827      0.04852
  778   6.095e+06     0.01027     0.03856      0.04883
  779   6.237e+06      0.0103     0.03885      0.04916
  780   6.383e+06     0.01033     0.03916      0.04948
  781   6.531e+06     0.01035     0.03946      0.04982
  782   6.683e+06     0.01038     0.03978      0.05016
  783   6.839e+06     0.01041      0.0401      0.05051
  784   6.998e+06     0.01044     0.04043      0.05086
  785   7.161e+06     0.01046     0.04076      0.05122
  786   7.328e+06     0.01049      0.0411      0.05159
  787   7.499e+06     0.01052     0.04145      0.05197
  788   7.674e+06     0.01055     0.04181      0.05235
  789   7.852e+06     0.01057     0.04217      0.05274
  790   8.035e+06      0.0106     0.04254      0.05314
  791   8.222e+06     0.01063     0.04292      0.05355
  792   8.414e+06     0.01066     0.04331      0.05397
  793    8.61e+06     0.01069      0.0437      0.05439
  794    8.81e+06     0.01071     0.04411      0.05482
  795   9.016e+06     0.01074     0.04452      0.05527
  796   9.226e+06     0.01077     0.04495      0.05572
  797   9.441e+06      0.0108     0.04538      0.05618
  798   9.661e+06     0.01083     0.04582      0.05665
  799   9.886e+06     0.01086     0.04627      0.05713
-------------------------------------------------------------
